"18511448","TOTAL","T","NL211",2014,26
"18511449","TOTAL","T","NL212",2014,-309
"18511450","TOTAL","T","NL213",2014,-190
"18511451","TOTAL","T","NL22",2014,1014
"18511452","TOTAL","T","NL221",2014,370
"18511453","TOTAL","T","NL224",2014,-344
"18511454","TOTAL","T","NL225",2014,-340
"18511455","TOTAL","T","NL226",2014,1324
"18511456","TOTAL","T","NL23",2014,578
"18511457","TOTAL","T","NL230",2014,578
"18511458","TOTAL","T","NL31",2014,1504
"18511459","TOTAL","T","NL310",2014,1504
"18511460","TOTAL","T","NL32",2014,7813
"18511461","TOTAL","T","NL321",2014,-240
"18511462","TOTAL","T","NL322",2014,-60
"18511463","TOTAL","T","NL323",2014,420
"18511464","TOTAL","T","NL324",2014,856
"18511465","TOTAL","T","NL325",2014,766
"18511466","TOTAL","T","NL326",2014,5646
"18511467","TOTAL","T","NL327",2014,438
"18511468","TOTAL","T","NL33",2014,5143
"18511469","TOTAL","T","NL332",2014,3883
"18511470","TOTAL","T","NL333",2014,617
"18511471","TOTAL","T","NL337",2014,497
"18511472","TOTAL","T","NL338",2014,-1110
"18511473","TOTAL","T","NL339",2014,1502
"18511474","TOTAL","T","NL33A",2014,-227
"18511475","TOTAL","T","NL34",2014,-214
"18511476","TOTAL","T","NL341",2014,-63
"18511477","TOTAL","T","NL342",2014,-150
"18511478","TOTAL","T","NL41",2014,2201
"18511479","TOTAL","T","NL411",2014,864
"18511480","TOTAL","T","NL412",2014,314
"18511481","TOTAL","T","NL413",2014,201
"18511482","TOTAL","T","NL414",2014,817
"18511483","TOTAL","T","NL42",2014,143
"18511484","TOTAL","T","NL421",2014,-242
"18511485","TOTAL","T","NL422",2014,208
"18511486","TOTAL","T","NL423",2014,180
"18511487","TOTAL","T","NO",2014,47748
"18511488","TOTAL","T","NO01",2014,15188
"18511489","TOTAL","T","NO011",2014,8252
"18511490","TOTAL","T","NO012",2014,6935
"18511491","TOTAL","T","NO02",2014,2428
"18511492","TOTAL","T","NO021",2014,1373
"18511493","TOTAL","T","NO022",2014,1051
"18511494","TOTAL","T","NO03",2014,9696
"18511495","TOTAL","T","NO031",2014,3195
"18511496","TOTAL","T","NO032",2014,3129
"18511497","TOTAL","T","NO033",2014,2341
"18511498","TOTAL","T","NO034",2014,1010
"18511499","TOTAL","T","NO04",2014,7584
"18511500","TOTAL","T","NO041",2014,1135
"18511501","TOTAL","T","NO042",2014,1457
"18511502","TOTAL","T","NO043",2014,4990
"18511503","TOTAL","T","NO05",2014,7431
"18511504","TOTAL","T","NO051",2014,4904
"18511505","TOTAL","T","NO052",2014,380
"18511506","TOTAL","T","NO053",2014,2139
"18511507","TOTAL","T","NO06",2014,3557
"18511508","TOTAL","T","NO061",2014,2752
"18511509","TOTAL","T","NO062",2014,784
"18511510","TOTAL","T","NO07",2014,1868
"18511511","TOTAL","T","NO071",2014,898
"18511512","TOTAL","T","NO072",2014,686
"18511513","TOTAL","T","NO073",2014,273
"18511514","TOTAL","T","PL",2014,1582
"18511515","TOTAL","T","PL11",2014,-967
"18511516","TOTAL","T","PL113",2014,-1543
"18511517","TOTAL","T","PL114",2014,1868
"18511518","TOTAL","T","PL115",2014,-671
"18511519","TOTAL","T","PL116",2014,-183
"18511520","TOTAL","T","PL117",2014,-405
"18511521","TOTAL","T","PL12",2014,13341
"18511522","TOTAL","T","PL121",2014,-1093
"18511523","TOTAL","T","PL122",2014,-1400
"18511524","TOTAL","T","PL127",2014,5000
"18511525","TOTAL","T","PL128",2014,-1150
"18511526","TOTAL","T","PL129",2014,5505
"18511527","TOTAL","T","PL12A",2014,6466
"18511528","TOTAL","T","PL21",2014,3268
"18511529","TOTAL","T","PL213",2014,-618
"18511530","TOTAL","T","PL214",2014,4102
"18511531","TOTAL","T","PL215",2014,-1
"18511532","TOTAL","T","PL216",2014,-11
"18511533","TOTAL","T","PL217",2014,-207
"18511534","TOTAL","T","PL22",2014,-5090
"18511535","TOTAL","T","PL224",2014,-94
"18511536","TOTAL","T","PL225",2014,1251
"18511537","TOTAL","T","PL227",2014,-961
"18511538","TOTAL","T","PL228",2014,-793
"18511539","TOTAL","T","PL229",2014,-1302
"18511540","TOTAL","T","PL22A",2014,-2289
"18511541","TOTAL","T","PL22B",2014,-920
"18511542","TOTAL","T","PL22C",2014,20
"18511543","TOTAL","T","PL31",2014,-4101
"18511544","TOTAL","T","PL311",2014,-823
"18511545","TOTAL","T","PL312",2014,-1424
"18511546","TOTAL","T","PL314",2014,-413
"18511547","TOTAL","T","PL315",2014,-1434
"18511548","TOTAL","T","PL32",2014,-1274
"18511549","TOTAL","T","PL323",2014,-464
"18511550","TOTAL","T","PL324",2014,-795
"18511551","TOTAL","T","PL325",2014,1093
"18511552","TOTAL","T","PL326",2014,-1104
"18511553","TOTAL","T","PL33",2014,-1708
"18511554","TOTAL","T","PL331",2014,-967
"18511555","TOTAL","T","PL332",2014,-744
"18511556","TOTAL","T","PL34",2014,-1272
"18511557","TOTAL","T","PL343",2014,481
"18511558","TOTAL","T","PL344",2014,-1207
"18511559","TOTAL","T","PL345",2014,-554
"18511560","TOTAL","T","PL41",2014,1514
"18511561","TOTAL","T","PL411",2014,-434
"18511562","TOTAL","T","PL414",2014,-605
"18511563","TOTAL","T","PL415",2014,-2967
"18511564","TOTAL","T","PL416",2014,-387
"18511565","TOTAL","T","PL417",2014,-104
"18511566","TOTAL","T","PL418",2014,6002
"18511567","TOTAL","T","PL42",2014,-339
"18511568","TOTAL","T","PL422",2014,-523
"18511569","TOTAL","T","PL423",2014,-648
"18511570","TOTAL","T","PL424",2014,-152
"18511571","TOTAL","T","PL425",2014,991
"18511572","TOTAL","T","PL43",2014,-313
"18511573","TOTAL","T","PL431",2014,-123
"18511574","TOTAL","T","PL432",2014,-202
"18511575","TOTAL","T","PL51",2014,1914
"18511576","TOTAL","T","PL514",2014,582
"18511577","TOTAL","T","PL515",2014,-695
"18511578","TOTAL","T","PL516",2014,-653
"18511579","TOTAL","T","PL517",2014,-982
"18511580","TOTAL","T","PL518",2014,3662
"18511581","TOTAL","T","PL52",2014,-2112
"18511582","TOTAL","T","PL521",2014,-869
"18511583","TOTAL","T","PL522",2014,-1237
"18511584","TOTAL","T","PL61",2014,-1393
"18511585","TOTAL","T","PL613",2014,435
"18511586","TOTAL","T","PL614",2014,-572
"18511587","TOTAL","T","PL615",2014,-1247
"18511588","TOTAL","T","PL62",2014,-2231
"18511589","TOTAL","T","PL621",2014,-1319
"18511590","TOTAL","T","PL622",2014,-491
"18511591","TOTAL","T","PL623",2014,-422
"18511592","TOTAL","T","PL63",2014,2333
"18511593","TOTAL","T","PL631",2014,-650
"18511594","TOTAL","T","PL633",2014,-782
"18511595","TOTAL","T","PL634",2014,4329
"18511596","TOTAL","T","PL635",2014,-568
"18511597","TOTAL","T","PT",2014,-30596
"18511598","TOTAL","T","PT11",2014,-17270
"18511599","TOTAL","T","PT111",2014,-661
"18511600","TOTAL","T","PT112",2014,-1367
"18511601","TOTAL","T","PT113",2014,-2630
"18511602","TOTAL","T","PT114",2014,-5544
"18511603","TOTAL","T","PT115",2014,-3391
"18511604","TOTAL","T","PT116",2014,-1320
"18511605","TOTAL","T","PT117",2014,-1273
"18511606","TOTAL","T","PT118",2014,-1080
"18511607","TOTAL","T","PT15",2014,387
"18511608","TOTAL","T","PT150",2014,387
"18511609","TOTAL","T","PT16",2014,-5922
"18511610","TOTAL","T","PT161",2014,-1125
"18511611","TOTAL","T","PT162",2014,-1621
"18511612","TOTAL","T","PT163",2014,-358
"18511613","TOTAL","T","PT164",2014,-342
"18511614","TOTAL","T","PT165",2014,-1065
"18511615","TOTAL","T","PT166",2014,-42
"18511616","TOTAL","T","PT167",2014,-254
"18511617","TOTAL","T","PT168",2014,-612
"18511618","TOTAL","T","PT169",2014,-125
"18511619","TOTAL","T","PT16A",2014,-514
"18511620","TOTAL","T","PT16B",2014,761
"18511621","TOTAL","T","PT16C",2014,-618
"18511622","TOTAL","T","PT17",2014,-5745
"18511623","TOTAL","T","PT171",2014,-6273
"18511624","TOTAL","T","PT172",2014,525
"18511625","TOTAL","T","PT18",2014,-1046
"18511626","TOTAL","T","PT181",2014,-5
"18511627","TOTAL","T","PT182",2014,-423
"18511628","TOTAL","T","PT183",2014,-648
"18511629","TOTAL","T","PT184",2014,-306
"18511630","TOTAL","T","PT185",2014,357
"18511631","TOTAL","T","PT20",2014,-526
"18511632","TOTAL","T","PT200",2014,-526
"18511633","TOTAL","T","PT30",2014,-471
"18511634","TOTAL","T","PT300",2014,-471
"18511635","TOTAL","T","RO",2014,-7516
"18511636","TOTAL","T","RO11",2014,646
"18511637","TOTAL","T","RO111",2014,658
"18511638","TOTAL","T","RO112",2014,-483
"18511639","TOTAL","T","RO113",2014,2512
"18511640","TOTAL","T","RO114",2014,-1183
"18511641","TOTAL","T","RO115",2014,-297
"18511642","TOTAL","T","RO116",2014,-547
"18511643","TOTAL","T","RO12",2014,214
"18511644","TOTAL","T","RO121",2014,-212
"18511645","TOTAL","T","RO122",2014,196
"18511646","TOTAL","T","RO123",2014,-416
"18511647","TOTAL","T","RO124",2014,-303
"18511648","TOTAL","T","RO125",2014,-27
"18511649","TOTAL","T","RO126",2014,950
"18511650","TOTAL","T","RO21",2014,-7040
"18511651","TOTAL","T","RO211",2014,-1680
"18511652","TOTAL","T","RO212",2014,-1917
"18511653","TOTAL","T","RO213",2014,-105
"18511654","TOTAL","T","RO214",2014,-808
"18511655","TOTAL","T","RO215",2014,-599
"18511656","TOTAL","T","RO216",2014,-1929
"18511657","TOTAL","T","RO22",2014,-3373
"18511658","TOTAL","T","RO221",2014,-1071
"18511659","TOTAL","T","RO222",2014,-618
"18511660","TOTAL","T","RO223",2014,797
"18511661","TOTAL","T","RO224",2014,-1324
"18511662","TOTAL","T","RO225",2014,-803
"18511663","TOTAL","T","RO226",2014,-347
"18511664","TOTAL","T","RO31",2014,-2325
"18511665","TOTAL","T","RO311",2014,-920
"18511666","TOTAL","T","RO312",2014,-139
"18511667","TOTAL","T","RO313",2014,186
"18511668","TOTAL","T","RO314",2014,1176
"18511669","TOTAL","T","RO315",2014,-710
"18511670","TOTAL","T","RO316",2014,-622
"18511671","TOTAL","T","RO317",2014,-1302
"18511672","TOTAL","T","RO32",2014,7074
"18511673","TOTAL","T","RO321",2014,-3904
"18511674","TOTAL","T","RO322",2014,10980
"18511675","TOTAL","T","RO41",2014,-4286
"18511676","TOTAL","T","RO411",2014,-264
"18511677","TOTAL","T","RO412",2014,-754
"18511678","TOTAL","T","RO413",2014,-868
"18511679","TOTAL","T","RO414",2014,-1784
"18511680","TOTAL","T","RO415",2014,-607
"18511681","TOTAL","T","RO42",2014,1540
"18511682","TOTAL","T","RO421",2014,886
"18511683","TOTAL","T","RO422",2014,-680
"18511684","TOTAL","T","RO423",2014,-1752
"18511685","TOTAL","T","RO424",2014,3092
"18511686","TOTAL","T","SE",2014,50503
"18511687","TOTAL","T","SE11",2014,21432
"18511688","TOTAL","T","SE110",2014,21432
"18511689","TOTAL","T","SE12",2014,8294
"18511690","TOTAL","T","SE121",2014,2272
"18511691","TOTAL","T","SE122",2014,1819
"18511692","TOTAL","T","SE123",2014,1864
"18511693","TOTAL","T","SE124",2014,1146
"18511694","TOTAL","T","SE125",2014,1174
"18511695","TOTAL","T","SE21",2014,1782
"18511696","TOTAL","T","SE211",2014,558
"18511697","TOTAL","T","SE212",2014,733
"18511698","TOTAL","T","SE213",2014,402
"18511699","TOTAL","T","SE214",2014,68
"18511700","TOTAL","T","SE22",2014,8986
"18511701","TOTAL","T","SE221",2014,243
"18511702","TOTAL","T","SE224",2014,8745
"18511703","TOTAL","T","SE23",2014,8118
"18511704","TOTAL","T","SE231",2014,1948
"18511705","TOTAL","T","SE232",2014,6175
"18511706","TOTAL","T","SE31",2014,1554
"18511707","TOTAL","T","SE311",2014,297
"18511708","TOTAL","T","SE312",2014,539
"18511709","TOTAL","T","SE313",2014,708
"18511710","TOTAL","T","SE32",2014,190
"18511711","TOTAL","T","SE321",2014,194
"18511712","TOTAL","T","SE322",2014,-4
"18511713","TOTAL","T","SE33",2014,170
"18511714","TOTAL","T","SE331",2014,209
"18511715","TOTAL","T","SE332",2014,-44
"18511716","TOTAL","T","SI",2014,3692
"18511717","TOTAL","T","SI01",2014,-125
"18511718","TOTAL","T","SI011",2014,-243
"18511719","TOTAL","T","SI012",2014,-55
"18511720","TOTAL","T","SI013",2014,-199
"18511721","TOTAL","T","SI014",2014,115
"18511722","TOTAL","T","SI015",2014,-242
"18511723","TOTAL","T","SI016",2014,153
"18511724","TOTAL","T","SI017",2014,202
"18511725","TOTAL","T","SI018",2014,124
"18511726","TOTAL","T","SI02",2014,3814
"18511727","TOTAL","T","SI021",2014,3143
"18511728","TOTAL","T","SI022",2014,-105
"18511729","TOTAL","T","SI023",2014,-20
"18511730","TOTAL","T","SI024",2014,820
"18511731","TOTAL","T","SK",2014,1832
"18511732","TOTAL","T","SK01",2014,2454
"18511733","TOTAL","T","SK010",2014,2454
"18511734","TOTAL","T","SK02",2014,367
"18511735","TOTAL","T","SK021",2014,1180
"18511736","TOTAL","T","SK022",2014,-479
"18511737","TOTAL","T","SK023",2014,-329
"18511738","TOTAL","T","SK03",2014,-547
"18511739","TOTAL","T","SK031",2014,-708
"18511740","TOTAL","T","SK032",2014,154
"18511741","TOTAL","T","SK04",2014,-431
"18511742","TOTAL","T","SK041",2014,-740
"18511743","TOTAL","T","SK042",2014,299
"18511744","TOTAL","T","UK",2014,160670
"18511745","TOTAL","T","UKC1",2014,150
"18511746","TOTAL","T","UKC11",2014,-88
"18511747","TOTAL","T","UKC12",2014,-1175
"18511748","TOTAL","T","UKC13",2014,69
"18511749","TOTAL","T","UKC14",2014,1359
"18511750","TOTAL","T","UKC2",2014,2019
"18511751","TOTAL","T","UKC21",2014,533
"18511752","TOTAL","T","UKC22",2014,2259
"18511753","TOTAL","T","UKC23",2014,-769
"18511754","TOTAL","T","UKD1",2014,-424
"18511755","TOTAL","T","UKD11",2014,-498
"18511756","TOTAL","T","UKD12",2014,80
"18511757","TOTAL","T","UKD3",2014,3600
"18511758","TOTAL","T","UKD31",2014,4051
"18511759","TOTAL","T","UKD32",2014,-458
"18511760","TOTAL","T","UKD4",2014,-736
"18511761","TOTAL","T","UKD41",2014,-560
"18511762","TOTAL","T","UKD42",2014,-331
"18511763","TOTAL","T","UKD43",2014,159
"18511764","TOTAL","T","UKD6",2014,572
"18511765","TOTAL","T","UKD61",2014,542
"18511766","TOTAL","T","UKD62",2014,535
"18511767","TOTAL","T","UKD63",2014,-503
"18511768","TOTAL","T","UKD7",2014,549
"18511769","TOTAL","T","UKD71",2014,-1122
"18511770","TOTAL","T","UKD72",2014,1503
"18511771","TOTAL","T","UKD73",2014,-161
"18511772","TOTAL","T","UKD74",2014,338
"18511773","TOTAL","T","UKE1",2014,87
"18511774","TOTAL","T","UKE11",2014,-1270
"18511775","TOTAL","T","UKE12",2014,1039
"18511776","TOTAL","T","UKE13",2014,309
"18511777","TOTAL","T","UKE2",2014,3147
"18511778","TOTAL","T","UKE21",2014,1640
"18511779","TOTAL","T","UKE22",2014,1507
"18511780","TOTAL","T","UKE3",2014,3788
"18511781","TOTAL","T","UKE31",2014,820
"18511782","TOTAL","T","UKE32",2014,2983
"18511783","TOTAL","T","UKE4",2014,-67
"18511784","TOTAL","T","UKE41",2014,-438
"18511785","TOTAL","T","UKE42",2014,-583
"18511786","TOTAL","T","UKE44",2014,972
"18511787","TOTAL","T","UKE45",2014,-11
"18511788","TOTAL","T","UKF1",2014,5643
"18511789","TOTAL","T","UKF11",2014,327
"18511790","TOTAL","T","UKF12",2014,566
"18511791","TOTAL","T","UKF13",2014,1163
"18511792","TOTAL","T","UKF14",2014,1730
"18511793","TOTAL","T","UKF15",2014,1091
"18511794","TOTAL","T","UKF16",2014,771
"18511795","TOTAL","T","UKF2",2014,4478
"18511796","TOTAL","T","UKF21",2014,691
"18511797","TOTAL","T","UKF22",2014,2308
"18511798","TOTAL","T","UKF24",2014,342
"18511799","TOTAL","T","UKF25",2014,1125
"18511800","TOTAL","T","UKF3",2014,3969
"18511801","TOTAL","T","UKF30",2014,3969
"18511802","TOTAL","T","UKG1",2014,2370
"18511803","TOTAL","T","UKG11",2014,823
"18511804","TOTAL","T","UKG12",2014,1000
"18511805","TOTAL","T","UKG13",2014,545
"18511806","TOTAL","T","UKG2",2014,3318
"18511807","TOTAL","T","UKG21",2014,-134
"18511808","TOTAL","T","UKG22",2014,1772
"18511809","TOTAL","T","UKG23",2014,-382
"18511810","TOTAL","T","UKG24",2014,2057
"18511811","TOTAL","T","UKG3",2014,3842
"18511812","TOTAL","T","UKG31",2014,557
"18511813","TOTAL","T","UKG32",2014,174
"18511814","TOTAL","T","UKG33",2014,2174
"18511815","TOTAL","T","UKG36",2014,-255
"18511816","TOTAL","T","UKG37",2014,867
"18511817","TOTAL","T","UKG38",2014,344
"18511818","TOTAL","T","UKG39",2014,-23
"18511819","TOTAL","T","UKH1",2014,11315
"18511820","TOTAL","T","UKH11",2014,772
"18511821","TOTAL","T","UKH12",2014,3176
"18511822","TOTAL","T","UKH13",2014,4791
"18511823","TOTAL","T","UKH14",2014,2599
"18511824","TOTAL","T","UKH2",2014,6473
"18511825","TOTAL","T","UKH21",2014,795
"18511826","TOTAL","T","UKH23",2014,4065
"18511827","TOTAL","T","UKH24",2014,349
"18511828","TOTAL","T","UKH25",2014,1261
"18511829","TOTAL","T","UKH3",2014,5140
"18511830","TOTAL","T","UKH31",2014,1061
"18511831","TOTAL","T","UKH32",2014,102
"18511832","TOTAL","T","UKH33",2014,3988
"18511833","TOTAL","T","UKI1",2014,6102
"18511834","TOTAL","T","UKI11",2014,-6094
"18511835","TOTAL","T","UKI12",2014,12196
"18511836","TOTAL","T","UKI2",2014,16470
"18511837","TOTAL","T","UKI21",2014,8354
"18511838","TOTAL","T","UKI22",2014,1149
"18511839","TOTAL","T","UKI23",2014,6960
"18511840","TOTAL","T","UKJ1",2014,3875
"18511841","TOTAL","T","UKJ11",2014,125
"18511842","TOTAL","T","UKJ12",2014,1534
"18511843","TOTAL","T","UKJ13",2014,933
"18511844","TOTAL","T","UKJ14",2014,1274
"18511845","TOTAL","T","UKJ2",2014,14004
"18511846","TOTAL","T","UKJ21",2014,1931
"18511847","TOTAL","T","UKJ22",2014,3349
"18511848","TOTAL","T","UKJ23",2014,3927
"18511849","TOTAL","T","UKJ24",2014,4804
"18511850","TOTAL","T","UKJ3",2014,6522
"18511851","TOTAL","T","UKJ31",2014,1065
"18511852","TOTAL","T","UKJ32",2014,770
"18511853","TOTAL","T","UKJ33",2014,4385
"18511854","TOTAL","T","UKJ34",2014,289
"18511855","TOTAL","T","UKJ4",2014,9681
"18511856","TOTAL","T","UKJ41",2014,813
"18511857","TOTAL","T","UKJ42",2014,8856
"18511858","TOTAL","T","UKK1",2014,7635
"18511859","TOTAL","T","UKK11",2014,833
"18511860","TOTAL","T","UKK12",2014,2135
"18511861","TOTAL","T","UKK13",2014,1765
"18511862","TOTAL","T","UKK14",2014,1163
"18511863","TOTAL","T","UKK15",2014,1732
"18511864","TOTAL","T","UKK2",2014,7354
"18511865","TOTAL","T","UKK21",2014,3632
"18511866","TOTAL","T","UKK22",2014,1786
"18511867","TOTAL","T","UKK23",2014,1936
"18511868","TOTAL","T","UKK3",2014,3026
"18511869","TOTAL","T","UKK30",2014,3026
"18511870","TOTAL","T","UKK4",2014,4036
"18511871","TOTAL","T","UKK41",2014,227
"18511872","TOTAL","T","UKK42",2014,109
"18511873","TOTAL","T","UKK43",2014,3698
"18511874","TOTAL","T","UKL1",2014,3322
"18511875","TOTAL","T","UKL11",2014,19
"18511876","TOTAL","T","UKL12",2014,412
"18511877","TOTAL","T","UKL13",2014,499
"18511878","TOTAL","T","UKL14",2014,1273
"18511879","TOTAL","T","UKL15",2014,-205
"18511880","TOTAL","T","UKL16",2014,-28
"18511881","TOTAL","T","UKL17",2014,494
"18511882","TOTAL","T","UKL18",2014,871
"18511883","TOTAL","T","UKL2",2014,2521
"18511884","TOTAL","T","UKL21",2014,528
"18511885","TOTAL","T","UKL22",2014,1597
"18511886","TOTAL","T","UKL23",2014,212
"18511887","TOTAL","T","UKL24",2014,187
"18511888","TOTAL","T","UKM2",2014,9023
"18511889","TOTAL","T","UKM21",2014,1043
"18511890","TOTAL","T","UKM22",2014,669
"18511891","TOTAL","T","UKM23",2014,1149
"18511892","TOTAL","T","UKM24",2014,279
"18511893","TOTAL","T","UKM25",2014,3756
"18511894","TOTAL","T","UKM26",2014,400
"18511895","TOTAL","T","UKM27",2014,1518
"18511896","TOTAL","T","UKM28",2014,232
"18511897","TOTAL","T","UKM3",2014,3880
"18511898","TOTAL","T","UKM31",2014,-421
"18511899","TOTAL","T","UKM32",2014,211
"18511900","TOTAL","T","UKM33",2014,83
"18511901","TOTAL","T","UKM34",2014,2858
"18511902","TOTAL","T","UKM35",2014,254
"18511903","TOTAL","T","UKM36",2014,275
"18511904","TOTAL","T","UKM37",2014,333
"18511905","TOTAL","T","UKM38",2014,312
"18511906","TOTAL","T","UKM5",2014,3137
"18511907","TOTAL","T","UKM50",2014,3137
"18511908","TOTAL","T","UKM6",2014,1729
"18511909","TOTAL","T","UKM61",2014,257
"18511910","TOTAL","T","UKM62",2014,1028
"18511911","TOTAL","T","UKM63",2014,42
"18511912","TOTAL","T","UKM64",2014,141
"18511913","TOTAL","T","UKM65",2014,165
"18511914","TOTAL","T","UKM66",2014,83
"18511915","TOTAL","T","UKN0",2014,-897
"18511916","TOTAL","T","UKN01",2014,-526
"18511917","TOTAL","T","UKN02",2014,111
"18511918","TOTAL","T","UKN03",2014,315
"18511919","TOTAL","T","UKN04",2014,-1089
"18511920","TOTAL","T","UKN05",2014,312
